ID,Degree,Betweenness,Closeness,Alpha_Centrality,Eigen_centrality,KNN (Average nearest neighbor degree),Harmonic_centrality,Kleinberg's hub centrality,Strength (Summing up the edge weights of the adjacent edges for each vertex)
"Bird",0.42105263,0.09224319,0.92052535,9.51515152,0.70631239,1.27772848,0.87111111,0.46155655,0.42105263
"Bivelve",1.47368421,1.63522013,1.10463042,-5.27272727,1.31575172,0.9126632,1.13777778,1.60169258,1.47368421
"HorMack",0.63157895,0.12578616,0.86299251,-1.81818182,0.69172329,0.90505768,0.87111111,0.44268629,0.63157895
"Ldemers",1.05263158,0.05822102,0.98627716,-0.24242424,1.22333911,1.11801242,1.01333333,1.3846021,1.05263158
"Lechino",0.84210526,0.05822102,0.89083098,-1.21212121,1.09475664,1.11801242,0.92444444,1.10883377,0.84210526
"Macrophy",0.21052632,0,0.78902173,5.75757576,0.56831893,1.43744454,0.74666667,0.29882403,0.21052632
"Phyto",1.05263158,1.03767595,1.10463042,1.15151515,1.03515643,1.02218279,1.06666667,0.99138704,1.05263158
"PreCrab",1.26315789,0.18820006,1.02280594,-0.84848485,1.29338262,1.01153505,1.06666667,1.54769475,1.26315789
"PreSanil",1.26315789,0.18820006,1.02280594,-0.84848485,1.29338262,1.01153505,1.06666667,1.54769475,1.26315789
"Sbenth",1.89473684,4.77651992,1.31503621,10,1.36855128,0.76308784,1.28,1.73281987,1.89473684
"Sdemers",1.47368421,2.15297993,1.15065668,0.96969697,1.31469653,0.98111294,1.15555556,1.59912458,1.47368421
"Spela",1.47368421,2.14591195,1.10463042,3.75757576,1.00992821,0.66168082,1.13777778,0.94365288,1.47368421
"SusScall",0.42105263,0,0.76710446,-3.09090909,0.62563188,0.95829636,0.76444444,0.36213376,0.42105263
"WareH",0.42105263,0,0.83684122,-0.48484848,0.61848033,1.11801242,0.81777778,0.35390202,0.42105263
"Ytail",0.63157895,0.18867925,0.92052535,-1.33333333,0.74596992,0.90505768,0.90666667,0.51484192,0.63157895
"Zoopl",1.47368421,3.35214136,1.20068523,0,1.09461808,0.7985803,1.17333333,1.10855311,1.47368421
