ID,Degree,Betweenness,Closeness,Alpha_Centrality,Eigen_centrality,KNN (Average nearest neighbor degree),Harmonic_centrality,Kleinberg's hub centrality,Strength (Summing up the edge weights of the adjacent edges for each vertex)
Benth,0.58333333,0,0.7840764,10.08256881,0.74799711,0.98948254,0.81351351,0.54086663,0.58333333
BenthProd,0.58333333,0,0.7840764,10.08256881,0.74799711,0.98948254,0.81351351,0.54086663,0.58333333
BillFish,0.97222222,0.14141414,0.95452779,5.26605505,1.03463877,0.98948254,0.98378378,1.0348272,0.97222222
CrabShri,1.36111111,2.09090909,1.15548101,1.41284404,1.11428827,0.84812789,1.13513514,1.20028798,1.36111111
DemFish,1.55555556,3.01414141,1.2196744,0.89908257,1.19984045,0.845183,1.19189189,1.39167343,1.55555556
DemPred,0.97222222,0.19444444,0.99791542,-9.50458716,1.06413729,1.0884308,1.0027027,1.09467616,0.97222222
Dolph,0.77777778,0.35808081,0.99791542,-10.14678899,0.94928336,1.1543963,0.96486486,0.8711282,0.77777778
Mack,1.16666667,0.84191919,1.09770696,-1.02752294,1.15962008,1.07193942,1.07837838,1.29993547,1.16666667
PelaFish,1.55555556,2.70808081,1.09770696,-0.64220183,1.18573481,0.78334034,1.15405405,1.35914402,1.55555556
PelaPred,0.97222222,0.22979798,0.95452779,3.59633028,1.05286873,1.05544804,0.98378378,1.07161502,0.97222222
Phyto,0.38888889,0,0.81311627,-2.31192661,0.64016711,1.07193942,0.79459459,0.39616586,0.38888889
Sha,1.55555556,2.79040404,1.2196744,1.66972477,1.2774773,0.96886832,1.19189189,1.57759937,1.55555556
Tuna,0.58333333,0,0.87816557,3.98165138,0.84219525,1.1543963,0.87027027,0.68567121,0.58333333
Zoopl,0.97222222,1.63080808,1.0454352,0.64220183,0.98375435,0.98948254,1.02162162,0.93554281,0.97222222
